analysis_set,analysis_tier,cohort,wave,method,target_classes,replicate_id,adjusted_rand_index_vs_full_fit,replicate_min_class_pct_on_full_data,replicate_converged,skip_reason
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,66,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,67,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,68,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,69,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,70,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,71,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,72,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,73,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,74,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,75,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,76,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,77,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,78,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,79,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,80,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,81,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,82,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,83,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,84,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,85,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,86,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,87,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,88,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,89,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,90,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,91,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,92,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,93,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,94,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,95,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,96,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,97,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,98,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,99,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,ELSA,1,severity_quantile_k,5,100,1.0,19.986893840104848,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,1,0.9904436855031644,0.27445598902176044,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,2,0.9869606390191115,2.9209958831601646,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,3,0.9815143906395795,0.15683199372672024,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,4,0.4054844188537732,2.0780239168790433,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,5,0.4169231600911868,2.7739658890413645,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,6,0.9929433758162698,0.009801999607920015,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,7,0.38860946431823207,4.048225838070967,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,8,0.4021351471416106,0.2450499901980004,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,9,0.9815665694522666,0.1176239952950402,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,10,0.404133225258834,1.9800039207998432,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,11,0.4044535522115718,2.352479905900804,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,12,0.9902808155008678,0.009801999607920015,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,13,0.9902385826921737,1.4114879435404821,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,14,0.9916619720016687,0.8723779651048815,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,15,0.9909672614848741,0.33326798666928054,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,16,0.9811780034920166,0.44108998235640073,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,17,0.4119072261320644,2.8229758870809643,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,18,0.9908052167424632,0.4802979807880808,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,19,0.40533914466132365,4.303077827876887,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,20,0.4091262624146118,4.048225838070967,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,21,0.9812524595296487,0.3724759851009606,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,22,0.9904529269816689,0.009801999607920015,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,23,0.4018772068530466,0.6861399725544011,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,24,0.9807365641948562,0.9900019603999216,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,25,0.9916831906189142,0.7351499705940011,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,26,0.4064710695455812,0.009801999607920015,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,27,0.9889311960334489,0.20584199176632034,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,28,0.9910571819392868,0.04900999803960007,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,29,0.4064079159960103,2.636737894530484,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,30,0.9903342380576751,0.009801999607920015,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,31,0.4021775574690424,0.12742599490296022,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,32,0.9814021138773873,0.2450499901980004,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,33,0.4052058916698139,0.4999019800039208,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,34,0.9809803511296463,0.646931974122721,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,35,0.990671850328049,0.2254459909821604,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,36,0.98963481498859,0.27445598902176044,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,37,0.9810419507764829,0.5783179768672809,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,38,0.9808997802214716,0.7449519702019212,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,39,0.9887388595953209,0.4312879827484807,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,40,0.9909131194063642,0.02940599882376005,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,41,0.4061986238019484,2.9013918839443247,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,42,0.9906254502873708,0.009801999607920015,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,43,0.40492609272263813,0.7841599686336012,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,44,0.9901959836252632,0.02940599882376005,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,45,0.9812745202981837,0.35287198588512053,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,46,0.40215185527073577,0.1960399921584003,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,47,0.4044276225946145,1.293863948245442,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,48,0.9953259171188847,0.14702999411880024,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,49,0.40198233990517274,0.1960399921584003,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,50,0.4020628872435124,9.243285630268575,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,51,0.9910032053647649,0.01960399921584003,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,52,0.40201986193945727,0.09801999607920014,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,53,0.9807055102107134,1.0488139580474418,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,54,0.9813312040660367,0.3038619878455205,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,55,0.9791969065539254,0.06861399725544011,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,56,0.990594651260319,0.03920799843168006,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,57,0.41218346003179474,2.1270339149186435,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,58,0.9890696450833966,0.3626739854930406,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,59,0.40210292353767063,0.009801999607920015,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,60,0.9831115541492663,2.2054499117820034,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,61,0.9898513956805043,0.8625759654969614,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,62,0.9810615610452652,2.646539894138404,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,63,0.40585259672352403,2.754361889825524,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,64,0.9908717934012948,0.03920799843168006,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,65,0.40696754585265266,2.372083905116644,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,66,0.40921577782990803,0.3136639874534405,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,67,0.9902281852602317,1.4801019407959224,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,68,0.9904335338975466,0.03920799843168006,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,69,0.9894919556943085,0.2450499901980004,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,70,0.9901998344941599,0.009801999607920015,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,71,0.9927507313559151,0.009801999607920015,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,72,0.4021257823726581,0.27445598902176044,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,73,0.41453806440064234,2.1662419133503237,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,74,0.40210292353767063,0.009801999607920015,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,75,0.35859673053805463,4.851989805920407,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,76,0.4060210296866745,2.3034699078612038,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,77,0.9905133516669112,0.4508919819643208,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,78,0.9903923663981129,0.3920799843168006,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,79,0.40510505251009155,2.430895902764164,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,80,0.39617766371583973,4.048225838070967,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,81,0.9910020498990382,0.3038619878455205,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,82,0.9880094584774602,0.5587139776514409,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,83,0.4145018569013964,2.4603019015879237,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,84,0.9881737224895748,0.5587139776514409,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,85,0.4022324449739899,9.243285630268575,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,86,0.3965168045037181,3.4012938639482453,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,87,0.40197317854444786,0.0588119976475201,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,88,0.992057938397265,0.44108998235640073,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,89,0.4070102041480734,2.2446579102136837,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,90,0.40210322957536554,0.35287198588512053,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,91,0.9902774288864451,0.009801999607920015,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,92,0.994879079106898,0.7939619682415213,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,93,0.9905683833480915,0.009801999607920015,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,94,0.9916169705728498,2.2054499117820034,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,95,0.4022324449739899,9.243285630268575,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,96,0.4065401989174801,2.019211919231523,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,97,0.40216993885130214,0.14702999411880024,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,98,0.9948172307104601,0.01960399921584003,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,99,0.40198940415422985,0.17643599294256027,1,
strict_earliest_primary,strict_primary,HRS,5,gmm_diag,5,100,0.9903767564914211,0.03920799843168006,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,1,0.9803415309530008,5.930209762791609,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,2,0.981847098109744,6.15565575377377,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,3,0.9949109511939715,6.21446775142129,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,4,0.8678320056913914,6.165457753381689,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,5,0.862871213052421,6.11644775534209,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,6,0.9949500215798823,6.11644775534209,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,7,0.8542140902560018,6.23407175063713,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,8,0.8683337344882635,6.096843756126249,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,9,0.9780701835583901,6.17525975298961,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,10,0.885769654164793,6.3026857478925695,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,11,0.8551383021584404,5.930209762791609,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,12,0.865563321464846,5.636149774554009,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,13,0.9734788655473047,6.096843756126249,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,14,0.8669862536287221,6.01842775926289,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,15,0.7078452724238389,6.420309743187611,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,16,0.8854354784570816,6.32228974710841,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,17,0.7104910187510001,5.724367771025289,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,18,0.8562597518676263,6.25367574985297,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,19,0.9956502937282127,6.29288374828465,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,20,0.820585601884763,6.29288374828465,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,21,0.874325028400299,6.15565575377377,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,22,0.7116380497229717,6.17525975298961,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,23,0.8609044309602009,5.714565771417369,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,24,0.9942754139677923,5.979219760831209,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,25,0.9646179479560438,6.2830817486767305,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,26,0.9192851819845749,6.21446775142129,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,27,0.9891730219897826,6.08704175651833,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,28,0.9949379658678076,6.12624975495001,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,29,0.9521891151315091,5.881199764752009,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,30,0.9875517282991142,6.25367574985297,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,31,0.6970366463449862,6.24387375024505,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,32,0.9561953770589825,5.83218976671241,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,33,0.9878890893586366,6.273279749068809,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,34,0.9782405987235259,6.22426975102921,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,35,0.8572809357669766,6.26347774946089,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,36,0.9498448596311654,6.26347774946089,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,37,0.8911507706367278,6.3026857478925695,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,38,0.8764500063648936,6.36149774554009,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,39,0.854244923703599,5.8517937659282495,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,40,0.9836801098979377,6.10664575573417,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,41,0.9966133321109557,6.11644775534209,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,42,0.8613492897106203,6.12624975495001,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,43,0.8635117899477844,6.25367574985297,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,44,0.7137452922804105,6.0086257596549695,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,45,0.99168421967712,5.98902176043913,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,46,0.8635986638097161,6.14585375416585,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,47,0.708868221942975,6.26347774946089,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,48,0.8581855110080162,6.13605175455793,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,49,0.9471163079602009,6.13605175455793,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,50,0.9631569305691404,6.19486375220545,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,51,0.9871881686908994,6.06743775730249,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,52,0.8582127433341626,6.0086257596549695,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,53,0.8508224422897198,5.891001764359929,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,54,0.8165702198626748,5.979219760831209,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,55,0.8879302151454476,6.381101744755931,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,56,0.994755554454085,6.096843756126249,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,57,0.806504533299136,6.3026857478925695,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,58,0.8838133783598667,6.13605175455793,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,59,0.9942781769484608,6.3026857478925695,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,60,0.9775945332311295,5.822387767104489,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,61,0.8782960016616491,5.959615761615369,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,62,0.8578927441598142,6.15565575377377,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,63,0.8394649917282183,6.46931974122721,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,64,0.8552131825219033,5.94981376200745,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,65,0.7099601705758459,6.22426975102921,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,66,0.9910873050432402,5.704763771809449,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,67,0.9788791819977544,6.2830817486767305,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,68,0.7085993239372789,6.06743775730249,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,69,0.9816160585215505,5.959615761615369,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,70,0.7133913293540787,5.98902176043913,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,71,0.9159393130627242,6.2830817486767305,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,72,0.9925898084882083,6.13605175455793,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,73,0.8521271254374464,6.21446775142129,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,74,0.9506360651129405,6.7143697314252115,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,75,0.9752991410036461,6.273279749068809,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,76,0.9937478253153273,6.22426975102921,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,77,0.712853848336374,6.11644775534209,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,78,0.9900685744437148,6.410507743579691,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,79,0.9634664842590919,6.26347774946089,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,80,0.9759735625164271,6.2830817486767305,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,81,0.9851908532582975,5.9204077631836896,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,82,0.9069050417456095,6.273279749068809,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,83,0.8445003257817061,6.23407175063713,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,84,0.9823770295468084,5.861595765536169,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,85,0.799063720694088,5.94981376200745,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,86,0.9711675607816916,6.05763575769457,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,87,0.9960451541792676,6.15565575377377,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,88,0.8731840734184114,6.449715742011371,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,89,0.9939511100357257,6.273279749068809,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,90,0.983936652672368,6.273279749068809,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,91,0.8636997116641635,6.14585375416585,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,92,0.8461339446604522,6.13605175455793,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,93,0.8665805133276052,6.273279749068809,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,94,0.9820023431378243,6.13605175455793,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,95,0.8684319050090635,6.20466575181337,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,96,0.8725834751777084,6.23407175063713,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,97,0.8641284409085601,6.23407175063713,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,98,0.9914566939383523,6.17525975298961,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,99,0.9336549876463691,6.273279749068809,1,
strict_earliest_primary,strict_primary,HRS,5,kmeans,5,100,0.8672879591696396,5.96941776122329,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,1,1.0,19.99607920015683,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,2,1.0,19.99607920015683,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,3,1.0,19.99607920015683,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,4,1.0,19.99607920015683,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,5,1.0,19.99607920015683,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,6,1.0,19.99607920015683,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,7,1.0,19.99607920015683,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,8,1.0,19.99607920015683,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,9,1.0,19.99607920015683,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,10,1.0,19.99607920015683,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,11,1.0,19.99607920015683,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,12,1.0,19.99607920015683,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,13,1.0,19.99607920015683,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,14,1.0,19.99607920015683,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,15,1.0,19.99607920015683,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,16,1.0,19.99607920015683,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,17,1.0,19.99607920015683,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,18,1.0,19.99607920015683,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,19,1.0,19.99607920015683,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,20,1.0,19.99607920015683,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,21,1.0,19.99607920015683,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,22,1.0,19.99607920015683,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,23,1.0,19.99607920015683,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,24,1.0,19.99607920015683,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,25,1.0,19.99607920015683,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,26,1.0,19.99607920015683,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,27,1.0,19.99607920015683,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,28,1.0,19.99607920015683,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,29,1.0,19.99607920015683,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,30,1.0,19.99607920015683,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,31,1.0,19.99607920015683,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,32,1.0,19.99607920015683,1,
strict_earliest_primary,strict_primary,HRS,5,severity_quantile_k,5,33,1.0,19.99607920015683,1,
